dish_id,name,name_key,category,category_label,price_vnd,price_range,source_url,image_url,description,estimated_calories,keywords,is_set_menu,source_files,cluster_id,meal_role,cluster_label
D0017,Canh khổ qua chả cá thác lác,canh kho qua cha ca thac lac,mon-canh,Món canh,140000,affordable,https://comnieuvietnam.vn/products/canh-kho-qua-cha-ca-thac-lac,https://cdn.hstatic.net/products/200001057701/canh-kho-qua-ca-thac-lac_bdcdbad5efae4cad856d5fca37bd5341_1024x1024.jpg,"Canh Khổ Qua Chả Cá Thác Lác là món ăn thanh mát, bổ dưỡng và mang đậm hương vị truyền thống trong ẩm thực Việt Nam. Khổ qua (mướp đắng) được chọn là những trái tươi, xanh, giòn, khi nấu lên giữ được độ mềm vừa phải nhưng vẫn còn vị thanh đặc trưng. Kết hợp cùng chả cá thác lác – loại chả nổi tiếng với độ dai tự nhiên, thơm ngọt và không chứa phụ gia – món canh trở nên hài hòa, nhẹ nhàng nhưng vẫn tròn vị.Chả cá thác lác được quết thủ công cho thật dẻo và dai, tẩm ướp vừa đủ để giữ nguyên vị ngọt tự nhiên. Khi nhồi vào từng khoanh khổ qua và nấu chín, vị đắng nhẹ của khổ qua hòa cùng độ ngọt của chả cá tạo nên sự cân bằng tinh tế, không ngấy, không gắt, phù hợp với mọi khẩu vị. Nước canh trong, thanh, được nêm nếm vừa vặn, dậy lên mùi thơm từ hành ngò, tiêu. Điểm cuốn hút của canh khổ qua chả cá thác lác nằm ở sự thanh mát nhưng đầy dinh dưỡng. Khổ qua giúp thanh nhiệt, giải độc, rất thích hợp cho những ngày nóng bức hoặc khi bạn muốn một bữa ăn nhẹ nhàng.",450,canh|hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_4.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,canh suon nau sau,mon-canh,Món canh,140000,affordable,https://comnieuvietnam.vn/products/canh-suon-nau-sau,https://cdn.hstatic.net/products/200001057701/canh-suon-nau-sau_7eed9e46516246fab5d9015549772c67_1024x1024.jpg,"Canh sườn nấu sấu là món ăn quen thuộc của ẩm thực miền Bắc, mang hương vị thanh dịu, chua nhẹ và vô cùng hài hòa. Nồi canh là sự kết hợp tuyệt vời giữa phần sườn non mềm ngọt, được hầm kỹ để cho ra nước dùng trong veo nhưng giàu vị, cùng những quả sấu xanh tạo nên vị chua tự nhiên, dễ chịu và không gắt. Chỉ cần một muỗng nước canh đầu tiên, bạn sẽ cảm nhận ngay hương vị đặc trưng: chua thanh, ngọt dịu, thơm nhẹ và đủ sức làm bữa cơm gia đình trở nên tròn vị hơn.Sườn được lựa chọn là sườn non, chặt miếng vừa ăn, chần sơ để loại bỏ tạp chất, sau đó hầm lửa nhỏ cho đến khi thịt mềm nhưng vẫn giữ độ dai nhẹ. Quả sấu được dầm nhẹ trong nồi giúp vị chua lan đều, hòa quyện với vị ngọt thịt tạo nên nước canh thanh mát mà không cần dùng quá nhiều gia vị. Cà chua, hành lá và rau răm được thêm vào cuối cùng giúp món canh có màu sắc hài hòa, đồng thời tăng hương thơm và sự hấp dẫn cho món ăn.",450,canh|rau|hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_4.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,canh suon non cai chua,mon-canh,Món canh,140000,affordable,https://comnieuvietnam.vn/products/canh-suon-non-cai-chua,https://cdn.hstatic.net/products/200001057701/canh-suon-non-cai-chua_9df4a8b7f7dc4a05a6a34041636efbe5_1024x1024.jpg,"Canh sườn non cải chua là món ăn quen thuộc trong bữa cơm gia đình Việt, mang hương vị thanh mát, chua nhẹ và vô cùng dễ ăn. Nồi canh là sự hòa quyện tinh tế giữa vị ngọt tự nhiên của sườn non được hầm mềm và vị chua dịu dàng của cải muối, tạo nên một món canh đậm đà nhưng vẫn thanh tao, không hề ngấy. Đây là món ăn đặc biệt phù hợp cho những ngày thời tiết nóng bức hoặc khi bạn muốn đổi vị với một món canh nhẹ nhàng mà vẫn giàu dinh dưỡng.Sườn non được chần qua rồi hầm lửa nhỏ để giữ được độ mềm, thơm và cho nước dùng trong veo nhưng ngọt sâu. Cải chua được rửa sơ để vừa giữ được độ chua đặc trưng, vừa tạo sự hài hòa cho nước canh. Khi nấu cùng sườn, cải chua sẽ thấm vị, mềm vừa phải, không quá nồng, giúp món canh thêm hài hòa và hấp dẫn. Cà chua và hành lá được cho vào đúng lúc để tạo màu sắc bắt mắt và tăng thêm hương vị tươi mới.",450,canh|hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_4.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,canh tep nau bau,mon-canh,Món canh,89000,affordable,https://comnieuvietnam.vn/products/canh-tep-nau-bau,https://cdn.hstatic.net/products/200001057701/canh-tep-nau-bau_4bbd8d811456475093db632462104c30_grande.jpg,"Canh tép nấu bầu là món ăn dân dã đậm hương vị quê nhà, mang đến cảm giác thanh mát, nhẹ nhàng và vô cùng dễ ăn. Tô canh nổi bật với màu xanh trong của bầu non, xen lẫn những con tép nhỏ đỏ au, tươi ngọt, tạo nên một món ăn vừa đẹp mắt vừa bổ dưỡng. Chỉ cần mở nắp nồi, hương thơm của bầu chín hòa quyện cùng vị ngọt tự nhiên của tép đã lan tỏa, mang đến sự dễ chịu và gần gũi.Tép được chọn là loại tép đồng hoặc tép tươi, được làm sạch và xào săn với hành khô để dậy mùi thơm đặc trưng, giữ trọn vị ngọt tự nhiên. Bầu non được cắt lát mỏng vừa ăn, khi nấu sẽ mềm nhẹ, mọng nước nhưng vẫn giữ được độ giòn mát đặc trưng. Nước dùng trong vắt, ngọt thanh là sự hòa quyện từ nước tép và bầu, không cần nêm nhiều gia vị nhưng vẫn tròn vị, thanh tao.",520,canh|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_4.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,oc om chuoi au,mon-canh,Món canh,150000,moderate,https://comnieuvietnam.vn/products/oc-om-chuoi-dau,https://cdn.hstatic.net/products/200001057701/oc-om-chuoi-dau_eeae1b317ab14d1e84478b010c557e3c_grande.jpg,Chưa có mô tả cho sản phẩm này,350,hai_san,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_4.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
D0001,Cơm niêu,com nieu,mon-com-nieu,Cơm niêu,15000,budget,https://comnieuvietnam.vn/products/com-nieu,https://cdn.hstatic.net/products/200001057701/com-nieu_94e6d16191774d81a06c6b9fb4f4f800_1024x1024.jpg,"Cơm Niêu là một món ăn truyền thống mang đậm bản sắc ẩm thực Việt Nam, được chế biến trong chiếc niêu đất. Hạt gạo dẻo thơm, khi nấu trong niêu sẽ giữ trọn được hương vị tự nhiên và tạo nên hai lớp đặc trưng: lớp cơm trắng tơi xốp bên trên và lớp cơm cháy giòn rụm, vàng ươm dưới đáy.Khi thưởng thức, bạn sẽ cảm nhận được sự hòa quyện tuyệt vời giữa vị béo bùi, độ giòn tan của cơm cháy cùng sự dẻo mềm của hạt cơm. Cơm Niêu thường được dùng kèm với các món ăn dân dã, đậm đà như kho quẹt, cá bống kho tiêu, hay canh cua mồng tơi, tạo nên một bữa ăn ấm cúng và trọn vẹn hương vị quê nhà.",390,com|canh|hai_san|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_2.xlsx,0,foundation,C1 - Cụm 1: Món nền tảng (cơm)
D0002,Cơm niêu đập,com nieu ap,mon-com-nieu,Cơm niêu,40000,budget,https://comnieuvietnam.vn/products/com-nieu-dap,https://cdn.hstatic.net/products/200001057701/com-nieu-dap_708f4de0fc184676aedde2e0d6682e47_1024x1024.jpg,"Cơm Niêu Đập là một trải nghiệm ẩm thực độc đáo, kết hợp giữa hương vị truyền thống của Cơm Niêu và sự trình bày đầy kịch tính. Món ăn này được chế biến công phu, trong đó cơm được ép chặt, tạo thành một khối tròn, bao bọc bởi lớp cơm cháy giòn tan và vàng rộm bên ngoài, sau đó mới được đặt vào niêu đất và nung nóng.Điểm thú vị nhất chính là cách thưởng thức: thực khách sẽ tự tay đập vỡ lớp niêu đất bên ngoài để lộ ra phần cơm dẻo thơm bên trong. Sự kết hợp giữa cái giòn rụm, béo bùi của lớp cháy và cái dẻo mềm của hạt cơm tạo nên một cảm giác vừa lạ miệng vừa thỏa mãn. Cơm Niêu Đập không chỉ là món ăn ngon mà còn là một trải nghiệm ẩm thực thị giác và thính giác khó quên.",360,com|hai_san,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_2.xlsx,0,foundation,C1 - Cụm 1: Món nền tảng (cơm)
D0003,Cơm niêu cháy,com nieu chay,mon-com-nieu,Cơm niêu,18000,budget,https://comnieuvietnam.vn/products/com-nieu-chay,https://cdn.hstatic.net/products/200001057701/com-nieu-chay_041d7fc6e3d34b79809d4430dae77d52_1024x1024.jpg,Chưa có mô tả cho sản phẩm này,360,com,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_2.xlsx,0,foundation,C1 - Cụm 1: Món nền tảng (cơm)
D0081,Đậu hũ chiên giòn,au hu chien gion,mon-dau-hu-trung,Món đậu hũ/trứng,60000,budget,https://comnieuvietnam.vn/products/dau-hu-chien-gion,https://cdn.hstatic.net/products/200001057701/dau-hu-chien-gion_db85cd820c1741ab84b3cd720b4d71c5_grande.jpg,"Đậu hũ chiên giòn là món ăn đơn giản nhưng luôn được yêu thích nhờ hương vị thơm ngon, giòn rụm bên ngoài và mềm mịn bên trong. Đậu hũ tươi được lựa chọn kỹ lưỡng, thái đều, chiên trên lửa vừa phải để tạo lớp vỏ vàng giòn, giữ nguyên độ mềm, béo tự nhiên của bên trong, mang đến trải nghiệm ẩm thực trọn vẹn từ miếng cắn đầu tiên.Món ăn được chế biến tinh tế, lớp ngoài giòn rụm, thơm nức mùi dầu chiên, hòa cùng hương thơm nhẹ nhàng của đậu hũ tươi, tạo nên sự cân bằng giữa vị béo, mềm và giòn. Có thể ăn kèm nước chấm chua ngọt, tương ớt hoặc sốt đậu nành, giúp tăng thêm hương vị và mang đến trải nghiệm thưởng thức đa dạng, kích thích vị giác.",520,chien_xao|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_3.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0082,Đậu hũ sốt cà chua,au hu sot ca chua,mon-dau-hu-trung,Món đậu hũ/trứng,60000,budget,https://comnieuvietnam.vn/products/dau-hu-sot-ca-chua,https://cdn.hstatic.net/products/200001057701/mon-an-com-nieu_1__4aa39757aecc4e0a8091b657ea17fe3e_grande.jpg,"Đậu hũ sốt cà chua là món ăn dân dã nhưng đầy hương vị, kết hợp giữa vị mềm mịn, béo ngậy của đậu hũ và vị ngọt thanh, chua nhẹ của sốt cà chua tươi. Đậu hũ tươi được lựa chọn kỹ lưỡng, giữ nguyên độ mềm mịn và tinh khiết, hòa cùng nước sốt cà chua sánh mịn, tạo nên món ăn vừa thanh đạm, vừa thơm ngon, đưa cơm và dễ dàng chiếm trọn cảm tình của mọi thực khách.Món ăn được chế biến tinh tế: đậu hũ được cắt khối vừa ăn, sốt cà chua tươi được nấu kỹ, hòa quyện cùng gia vị vừa đủ như đường, muối, tiêu, mang đến vị ngọt thanh, hơi chua, cân bằng hoàn hảo với vị mềm béo của đậu hũ. Khi thưởng thức, từng miếng đậu mềm mịn thấm đều sốt cà chua đậm đà, tạo cảm giác dễ chịu, nhẹ nhàng nhưng vẫn trọn vị trong từng miếng ăn.",390,hai_san|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_3.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0083,Đậu hũ sốt thịt bằm,au hu sot thit bam,mon-dau-hu-trung,Món đậu hũ/trứng,70000,budget,https://comnieuvietnam.vn/products/dau-hu-sot-thit-bam,https://cdn.hstatic.net/products/200001057701/dau-hu-sot-thit-bam_820e8f533af84e57ace96657f010a995_grande.jpg,"Đậu hũ sốt thịt bằm là món ăn dân dã nhưng giàu hương vị, kết hợp hài hòa giữa vị mềm mịn, béo thơm của đậu hũ và vị đậm đà, ngọt tự nhiên của thịt bằm. Đậu hũ tươi được lựa chọn kỹ càng, giữ nguyên độ mềm mịn, hòa quyện cùng thịt bằm tươi, được xào kỹ với gia vị vừa ăn, tạo nên món ăn thơm ngon, đưa cơm và dễ dàng làm hài lòng cả những thực khách khó tính.Món ăn được chế biến tinh tế: đậu hũ mềm mịn được sốt cùng thịt bằm xào thấm đẫm gia vị như hành, tỏi, nước mắm, tiêu, cùng chút dầu hào, tạo nên hương vị đậm đà nhưng vẫn thanh tao, giữ trọn vẹn hương vị tự nhiên của đậu và thịt. Khi thưởng thức, từng miếng đậu thấm sốt, hòa cùng vị ngọt mềm của thịt bằm, mang đến trải nghiệm ẩm thực đầy cân bằng giữa vị béo, ngọt và thơm nồng của gia vị.",520,hai_san|thit|chien_xao|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_3.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0086,Mì xào hải sản,mi xao hai san,mon-dau-hu-trung,Món đậu hũ/trứng,70000,budget,https://comnieuvietnam.vn/products/mi-xao-hai-san,https://cdn.hstatic.net/products/200001057701/mi-xao-hai-san_adbfe2accbcb4d6c8a4211fb9108e818_1024x1024.jpg,"Mì xào hải sản là món ăn hấp dẫn, kết hợp hài hòa giữa sợi mì vàng mềm, dai vừa phải và hương vị tươi ngon của các loại hải sản như tôm, mực, cá, sò điệp. Món ăn mang đến trải nghiệm ẩm thực đa chiều, đậm đà, vừa thơm ngon vừa bắt mắt, khiến bữa ăn trở nên trọn vị và hấp dẫn hơn.Mì được xào nhanh trên lửa lớn, giữ được độ dai mềm, hòa quyện cùng nước sốt đặc trưng, thấm đều hương vị. Hải sản tươi ngon được sơ chế kỹ, giữ nguyên độ giòn, ngọt và thơm, kết hợp cùng hành, tỏi, ớt và các loại gia vị vừa ăn, tạo nên món ăn đậm đà nhưng vẫn cân bằng, không quá nặng vị. Khi thưởng thức, sợi mì thấm đều hương vị của hải sản, hòa cùng vị ngọt thanh của rau củ đi kèm, mang đến cảm giác trọn vẹn trong từng miếng ăn.",520,rau|hai_san|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_3.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0084,Trứng chiên hành,trung chien hanh,mon-dau-hu-trung,Món đậu hũ/trứng,60000,budget,https://comnieuvietnam.vn/products/trung-chien-hanh,https://cdn.hstatic.net/products/200001057701/mon-an-com-nieu__7__fa829e40489140c9a1789e587a4098b8_1024x1024.jpg,"Trứng chiên hành là món ăn đơn giản nhưng luôn chiếm được cảm tình của thực khách nhờ hương vị thơm ngon, vàng giòn và đậm đà. Trứng tươi được lựa chọn kỹ lưỡng, đánh đều với hành lá thái nhỏ, sau đó chiên trên lửa vừa phải để tạo lớp vỏ vàng giòn, mềm mịn bên trong, giữ nguyên độ béo ngậy tự nhiên và hương thơm đặc trưng của trứng.Món ăn được chế biến tinh tế: từng miếng trứng chiên đều vàng rụm, hòa quyện cùng vị thơm nhẹ của hành lá, vừa đơn giản, vừa đưa cơm, thích hợp cho bữa ăn gia đình hoặc bữa sáng nhanh gọn mà vẫn đầy dinh dưỡng. Gia vị được nêm nếm vừa đủ, làm nổi bật vị ngọt tự nhiên của trứng và hương thơm thanh nhẹ của hành, tạo nên món ăn vừa ngon miệng vừa hấp dẫn.",520,chien_xao|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_3.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0085,Trứng chiên lá mơ,trung chien la mo,mon-dau-hu-trung,Món đậu hũ/trứng,60000,budget,https://comnieuvietnam.vn/products/trung-chien-la-mo,https://cdn.hstatic.net/products/200001057701/15_386f4cd0ac5e4dc7b0650733b29b0bbe_1024x1024.jpg,"Trứng chiên lá mơ là món ăn dân dã nhưng vô cùng hấp dẫn trong ẩm thực Việt, kết hợp hương thơm đặc trưng của lá mơ với vị béo mềm của trứng tươi, tạo nên món ăn vừa thanh mát, vừa đậm đà. Trứng tươi được lựa chọn kỹ lưỡng, đánh đều, hòa cùng lá mơ thơm dịu, sau đó chiên trên lửa vừa phải để lớp trứng vàng óng, mềm mịn bên trong, giữ nguyên độ béo tự nhiên và hương vị tinh tế của lá mơ.Món ăn được chế biến tinh tế: lá mơ giòn mềm, thơm nhẹ, kết hợp cùng trứng chiên béo mượt, hòa quyện gia vị vừa đủ như tiêu, muối và một chút hành phi, tạo nên hương vị cân bằng giữa vị ngọt, béo và thơm nồng, đưa cơm và dễ dàng làm hài lòng cả những thực khách khó tính nhất. Khi thưởng thức, từng miếng trứng thấm đều hương lá mơ, mang đến cảm giác ẩm thực dân dã nhưng đầy sức sống và hương vị đặc trưng.",520,hai_san|chien_xao|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_3.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0065,Bò lúc lắc,bo luc lac,mon-ga-bo,Món gà/bò,150000,moderate,https://comnieuvietnam.vn/products/bo-luc-lac,https://cdn.hstatic.net/products/200001057701/bo-luc-lac_c0218d22f2b94c998410956f04367d3c_1024x1024.jpg,"Bò lúc lắc là món ăn đặc trưng trong ẩm thực Việt Nam, nổi bật với những miếng thịt bò được cắt vuông vừa ăn, xào nhanh trên lửa lớn để giữ độ mềm mọng, thấm đều gia vị, mang đến trải nghiệm ẩm thực đậm đà, hấp dẫn. Thịt bò tươi ngon, ngọt tự nhiên, kết hợp cùng hành tây, ớt chuông và một số loại gia vị cơ bản như tỏi phi, tiêu, nước tương, tạo nên sự hòa quyện hoàn hảo giữa vị ngọt, béo và hương thơm đặc trưng.Điểm nhấn của món Bò lúc lắc nằm ở cách chế biến tinh tế: từng miếng thịt bò săn chắc, mềm ngọt bên trong, lớp bên ngoài được áp chảo vừa đủ để giữ độ mọng và hương vị tự nhiên. Khi thưởng thức, thịt bò hòa cùng rau củ giòn tươi, gia vị đậm đà mang lại cảm giác vừa miệng, thơm ngon và rất đưa cơm. Món ăn có thể ăn kèm cơm trắng nóng hổi, bánh mì hoặc salad, tạo nên bữa ăn cân bằng, giàu dinh dưỡng và hấp dẫn cả về thị giác lẫn vị giác.",590,com|rau|hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0062,Bò xào hành cần,bo xao hanh can,mon-ga-bo,Món gà/bò,150000,moderate,https://comnieuvietnam.vn/products/bo-xao-hanh-can,https://cdn.hstatic.net/products/200001057701/bo-xao-hanh-can_1006cb3785a24221bf80ed415189ce06_1024x1024.jpg,"Bò xào hành cần là món ăn dân dã nhưng đậm đà hương vị, mang đến trải nghiệm ẩm thực Việt Nam cân bằng giữa thịt thơm ngon và rau tươi mát. Thịt bò tươi, mềm ngọt được thái lát mỏng, xào nhanh trên lửa lớn để giữ độ mềm mọng, thấm gia vị vừa phải, hòa quyện cùng hương thơm đặc trưng của hành và rau cần tươi.Rau cần được lựa chọn tươi xanh, giòn sần sật, khi xào cùng hành và thịt bò tạo nên sự cân bằng hoàn hảo giữa vị ngọt của thịt, mùi thơm nhẹ của hành và vị thanh mát, hơi hăng đặc trưng của rau cần. Gia vị dùng trong món ăn vừa đủ: tỏi phi thơm nức, chút tiêu, nước mắm ngon, đôi khi thêm một ít dầu hào, giúp món ăn thêm đậm đà mà vẫn giữ được vị tự nhiên, không quá nặng nề.",590,rau|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0061,Cải mầm đá Sapa xào bò,cai mam a sapa xao bo,mon-ga-bo,Món gà/bò,150000,moderate,https://comnieuvietnam.vn/products/cai-mam-da-sapa-xao-bo,https://cdn.hstatic.net/products/200001057701/cai-mam-da-xao-bo_bbf4fe46c8fc430da352cd9b3140c924_1024x1024.jpg,"Cải mầm đá Sapa xào bò là món ăn tươi ngon, đầy hương vị và giàu dinh dưỡng, kết hợp hoàn hảo giữa vị ngọt tự nhiên của thịt bò và vị giòn ngọt thanh mát của cải mầm đá Sapa. Thịt bò tươi, mềm ngọt được lựa chọn kỹ lưỡng, thái vừa miếng, xào nhanh trên lửa lớn để giữ trọn độ mềm và hương vị thơm ngon tự nhiên.Cải mầm đá Sapa – loại rau đặc sản của vùng núi cao – mang vị ngọt thanh, giòn sần sật, khi xào cùng thịt bò sẽ tạo nên sự hòa quyện tinh tế giữa vị đậm đà của thịt và vị tươi mát của rau. Gia vị được dùng vừa đủ: tỏi phi thơm nức, chút tiêu, nước mắm ngon, đôi khi thêm một chút dầu hào để tăng hương vị, tất cả tạo nên món ăn vừa thanh đạm, vừa đậm đà, rất thích hợp cho bữa cơm gia đình hay bữa trưa nhẹ.",590,rau|hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0059,Gà hấp lá chanh,ga hap la chanh,mon-ga-bo,Món gà/bò,360000,premium,https://comnieuvietnam.vn/products/ga-hap-la-chanh,https://cdn.hstatic.net/products/200001057701/ga-hap-la-chanh_b6e2c9111d9d4e9da4c322c25b11c322_grande.jpg,"Gà hấp lá chanh là món ăn dân dã nhưng vô cùng tinh tế trong ẩm thực Việt Nam, nổi bật với hương thơm dịu nhẹ, vị ngọt tự nhiên của thịt gà và mùi lá chanh tươi mát đặc trưng. Gà ta thả vườn được lựa chọn kỹ càng, thịt săn chắc, da mỏng, khi hấp chín vẫn giữ được độ mềm, ngọt và thơm tự nhiên.Điểm nhấn của món ăn nằm ở lá chanh tươi – khi hấp cùng gà, tinh dầu lá chanh lan tỏa, thấm nhẹ vào từng thớ thịt, tạo nên mùi thơm dịu dàng, thanh mát nhưng vẫn đậm đà, kích thích vị giác từ lần đầu thưởng thức. Thịt gà sau khi hấp mềm ngọt, mọng nước, giữ trọn hương vị nguyên bản mà không cần nhiều gia vị cầu kỳ.",610,thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0057,Gà ta chiên nước mắm,ga ta chien nuoc mam,mon-ga-bo,Món gà/bò,120000,affordable,https://comnieuvietnam.vn/products/ga-ta-chien-nuoc-mam,https://cdn.hstatic.net/products/200001057701/ga-chien-nuoc-mam_f4ab0b99ef22424997a5434f7e509cf5_grande.jpg,"Gà ta chiên nước mắm là món ăn dân dã nhưng vô cùng hấp dẫn trong ẩm thực Việt, nổi bật với hương vị đậm đà, thơm nức và vị ngọt tự nhiên từ thịt gà thả vườn. Gà ta được chọn kỹ càng, thịt săn chắc, da mỏng, sau khi chế biến vẫn giữ được độ mềm, ngọt và giàu dinh dưỡng.Điểm nhấn của món ăn là nước mắm truyền thống pha chế khéo léo, hòa quyện cùng hành, tỏi, đường và một chút ớt, tạo nên lớp nước sốt màu cánh gián óng ánh, thấm đều vào từng thớ thịt. Khi chiên, gà vàng giòn bên ngoài nhưng vẫn giữ được độ mềm ngọt bên trong, tỏa hương thơm đặc trưng khó cưỡng, kích thích vị giác ngay từ miếng đầu tiên.",520,canh|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0056,Gà ta: Kho gừng/ Xào sả ớt/ Kho nghệ,ga ta kho gung xao sa ot kho nghe,mon-ga-bo,Món gà/bò,120000,affordable,https://comnieuvietnam.vn/products/ga-ta-kho-gung-xao-sa-ot-kho-nghe,https://cdn.hstatic.net/products/200001057701/ga-kho-gung_7c7f43f123da4fbe81bb26b4f055f47b_1024x1024.jpg,"Gà ta là nguyên liệu quen thuộc trong ẩm thực Việt Nam, nổi bật với thịt săn chắc, ngọt tự nhiên và hương vị đậm đà, rất thích hợp để chế biến theo nhiều phong cách khác nhau. Từ những con gà ta thả vườn khỏe mạnh, thịt chắc, da mỏng, từng phần gà khi chế biến đều giữ được độ tươi ngon, ngọt ngào và bổ dưỡng.Gà kho gừng mang hương thơm ấm nồng, vị ngọt nhẹ của thịt gà hòa cùng vị cay nồng, thơm phức của gừng tươi, tạo cảm giác ấm áp và cực kỳ đưa cơm. Gà xào sả ớt lại là món ăn đậm đà, cay nồng, thơm mùi sả và ớt, khiến vị giác được đánh thức ngay từ miếng đầu tiên, thích hợp cho những bữa ăn muốn đổi vị. Gà kho nghệ là sự kết hợp tinh tế giữa vị ngọt tự nhiên của thịt gà và màu vàng óng ả, mùi thơm đặc trưng của nghệ tươi, mang đến món ăn vừa bổ dưỡng vừa hấp dẫn, giúp tăng cường sức khỏe và thêm phần bắt mắt trên mâm cơm.",520,thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0058,Gà ta rang muối,ga ta rang muoi,mon-ga-bo,Món gà/bò,120000,affordable,https://comnieuvietnam.vn/products/ga-ta-rang-muoi,https://cdn.hstatic.net/products/200001057701/ga-rang-muoi_d2141e2e1db64379ba763565d3eb8bf1_grande.jpg,"Gà ta rang muối là món ăn dân dã nhưng cực kỳ cuốn hút trong ẩm thực Việt Nam, nổi bật với vị thơm nồng, đậm đà và hương vị nguyên bản của thịt gà thả vườn. Gà ta được chọn lựa kỹ càng, thịt săn chắc, da mỏng, khi rang lên vừa giữ được độ mềm ngọt bên trong, vừa có lớp da giòn rụm bên ngoài, tạo cảm giác vừa ăn vừa thú vị.Điểm nhấn của món ăn là muối rang tẩm gia vị đặc trưng, kết hợp cùng hành, tỏi, tiêu và một chút ớt, tạo nên lớp bột muối vàng óng, bám đều trên bề mặt thịt. Khi thưởng thức, vị mặn vừa phải của muối hòa cùng vị ngọt tự nhiên của thịt gà, kết hợp cùng hương thơm đặc trưng của hành tỏi phi, tạo nên món ăn thơm nức, kích thích vị giác ngay từ miếng đầu tiên.",520,thit|chien_xao,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
